Ppv,Pdg,Pch,Pdch,SOC,Pbuy,Psell,Eload,P_RE_served,Csell,Cbuy,Pserved,POA,Temperature,Wind Speed
0.0,0.0,0.0,0.0,0,0.0,0.0,7498.093509424275,0.0,0.07903,0.1635,7498.093509424275,0.0,19.4,10
0.0,0.0,0.0,0.0,0,0.0,0.0,6903.214779059,0.0,0.07903,0.1635,6903.214779059,0.0,18.3,10
0.0,0.0,0.0,0.0,0,0.0,0.0,5575.914728560324,0.0,0.07903,0.1635,5575.914728560324,0.0,17.5,10
0.0,0.0,0.0,0.0,0,0.0,0.0,4358.839090305454,0.0,0.07903,0.1635,4358.839090305454,0.0,17.1,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3245.152912514754,0.0,0.07903,0.1635,3245.152912514754,0.0,16.900000000000002,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2609.2212122831634,0.0,0.07903,0.1635,2609.2212122831634,0.0,16.7,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2258.2594161552156,0.0,0.07903,0.1635,2258.2594161552156,0.0,16.400000000000002,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2036.5668899988366,0.0,0.07903,0.1635,2036.5668899988366,0.0,16.2,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1887.093416048276,0.0,0.07903,0.1635,1887.093416048276,0.0,16.0,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1936.1731283368208,0.0,0.07903,0.1635,1936.1731283368208,0.0,16.1,10
1.642157648445265e-14,0.0,0.0,0.0,0,0.0,0.0,2374.6050035687635,1.642157648445265e-14,0.07903,0.1635,2374.6050035687635,45.5569875161339,17.400000000000002,10
5.5585829424814976e-14,0.0,0.0,0.0,0,0.0,0.0,2798.739717008486,5.5585829424814976e-14,0.07903,0.1635,2798.739717008486,154.22913254884875,19.6,10
1.3183654455984556e-13,0.0,0.0,0.0,0,0.0,0.0,2832.5467728046137,1.3183654455984556e-13,0.07903,0.1635,2832.5467728046137,365.87665460702823,22.0,10
1.3943336462553822e-13,0.0,0.0,0.0,0,0.0,0.0,3149.074254903492,1.3943336462553822e-13,0.07903,0.1635,3149.074254903492,386.9920876318693,24.3,10
2.7368971976813767e-13,0.0,0.0,0.0,0,0.0,0.0,4050.7471499599296,2.7368971976813767e-13,0.07903,0.1635,4050.7471499599296,759.8670811404113,26.5,10
2.0471785743765116e-13,0.0,0.0,0.0,0,0.0,0.0,4368.053297451425,2.0471785743765116e-13,0.07903,0.1635,4368.053297451425,568.3316212781164,28.5,10
2.665672979553467e-13,0.0,0.0,0.0,0,0.0,0.0,4910.956112859504,2.665672979553467e-13,0.07903,0.1635,4910.956112859504,740.1621505369968,30.1,10
2.717422803678442e-13,0.0,0.0,0.0,0,0.0,0.0,5603.752016346388,2.717422803678442e-13,0.07903,0.1635,5603.752016346388,754.563875732576,31.200000000000003,10
2.5910877136803047e-13,0.0,0.0,0.0,0,0.0,0.0,6323.866097357589,2.5910877136803047e-13,0.07903,0.1635,6323.866097357589,719.4743083158987,31.6,10
2.400437310763422e-13,0.0,0.0,0.0,0,0.0,0.0,7178.559513726125,2.400437310763422e-13,0.07903,0.1635,7178.559513726125,666.504792641633,31.3,10
1.586626055605672e-13,0.0,0.0,0.0,0,0.0,0.0,7935.162720219138,1.586626055605672e-13,0.07903,0.1635,7935.162720219138,440.45684691081124,30.200000000000003,10
9.34803588828274e-14,0.0,0.0,0.0,0,0.0,0.0,8620.215228968329,9.34803588828274e-14,0.07903,0.1635,8620.215228968329,259.4689988300819,29.6,10
3.375989190858493e-14,0.0,0.0,0.0,0,0.0,0.0,8684.541642236201,3.375989190858493e-14,0.07903,0.1635,8684.541642236201,93.68907190581542,27.6,10
9.2385406283442e-15,0.0,0.0,0.0,0,0.0,0.0,8215.893223851865,9.2385406283442e-15,0.07903,0.1635,8215.893223851865,25.636257945220088,26.4,10
0.0,0.0,0.0,0.0,0,0.0,0.0,7698.924291936785,0.0,0.07903,0.1635,7698.924291936785,0.0,25.5,10
0.0,0.0,0.0,0.0,0,0.0,0.0,7093.814763496291,0.0,0.07903,0.1635,7093.814763496291,0.0,24.8,10
0.0,0.0,0.0,0.0,0,0.0,0.0,5785.635274305213,0.0,0.07903,0.1635,5785.635274305213,0.0,24.200000000000003,10
0.0,0.0,0.0,0.0,0,0.0,0.0,4643.333143335832,0.0,0.07903,0.1635,4643.333143335832,0.0,23.700000000000003,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3573.8578561703953,0.0,0.07903,0.1635,3573.8578561703953,0.0,23.4,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2961.653820819388,0.0,0.07903,0.1635,2961.653820819388,0.0,23.1,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2593.496497271144,0.0,0.07903,0.1635,2593.496497271144,0.0,22.9,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2366.623683294438,0.0,0.07903,0.1635,2366.623683294438,0.0,22.700000000000003,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2200.9409914208964,0.0,0.07903,0.1635,2200.9409914208964,0.0,22.3,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2254.6689035114805,0.0,0.07903,0.1635,2254.6689035114805,0.0,22.200000000000003,10
1.5071935796721555e-14,0.0,0.0,0.0,0,0.0,0.0,2781.9335222844984,1.5071935796721555e-14,0.07903,0.1635,2781.9335222844984,41.81983266241347,23.1,10
3.0621452844482324e-14,0.0,0.0,0.0,0,0.0,0.0,3169.1897775461016,3.0621452844482324e-14,0.07903,0.1635,3169.1897775461016,84.9732688629118,25.4,10
1.2749285779118703e-13,0.0,0.0,0.0,0,0.0,0.0,3234.186708235396,1.2749285779118703e-13,0.07903,0.1635,3234.186708235396,353.8847515533764,28.200000000000003,10
1.6216278340970923e-13,0.0,0.0,0.0,0,0.0,0.0,3599.8133692576334,1.6216278340970923e-13,0.07903,0.1635,3599.8133692576334,450.1861214345326,30.9,10
2.554019974284808e-13,0.0,0.0,0.0,0,0.0,0.0,4640.067074605688,2.554019974284808e-13,0.07903,0.1635,4640.067074605688,709.2062442860968,33.0,10
2.8561025313326204e-13,0.0,0.0,0.0,0,0.0,0.0,5013.199204828986,2.8561025313326204e-13,0.07903,0.1635,5013.199204828986,793.1746994276665,34.6,10
2.8228616576042796e-13,0.0,0.0,0.0,0,0.0,0.0,5671.387757532884,2.8228616576042796e-13,0.07903,0.1635,5671.387757532884,783.9546409969397,35.300000000000004,10
2.7367784206716796e-13,0.0,0.0,0.0,0,0.0,0.0,6542.519665523338,2.7367784206716796e-13,0.07903,0.1635,6542.519665523338,760.0349961629115,35.300000000000004,10
1.3662884333479293e-13,0.0,0.0,0.0,0,0.0,0.0,7157.989769604488,1.3662884333479293e-13,0.07903,0.1635,7157.989769604488,379.32684477617636,34.9,10
2.2939928141979356e-13,0.0,0.0,0.0,0,0.0,0.0,7863.006393836614,2.2939928141979356e-13,0.07903,0.1635,7863.006393836614,636.9953664685618,34.4,10
1.6682222459181087e-13,0.0,0.0,0.0,0,0.0,0.0,8214.119597124236,1.6682222459181087e-13,0.07903,0.1635,8214.119597124236,463.1631797981144,33.6,10
1.0366120232986391e-13,0.0,0.0,0.0,0,0.0,0.0,8560.257993736806,1.0366120232986391e-13,0.07903,0.1635,8560.257993736806,287.7634954864645,33.1,10
3.4786088930323867e-14,0.0,0.0,0.0,0,0.0,0.0,7898.7168539258055,3.4786088930323867e-14,0.07903,0.1635,7898.7168539258055,96.54668762620972,30.9,10
8.887100897102255e-15,0.0,0.0,0.0,0,0.0,0.0,7253.852131273357,8.887100897102255e-15,0.07903,0.1635,7253.852131273357,24.66294581304558,29.0,10
0.0,0.0,0.0,0.0,0,0.0,0.0,7017.029703946542,0.0,0.07903,0.1635,7017.029703946542,0.0,27.4,10
0.0,0.0,0.0,0.0,0,0.0,0.0,6733.638760222373,0.0,0.07903,0.1635,6733.638760222373,0.0,25.9,10
0.0,0.0,0.0,0.0,0,0.0,0.0,5632.519376684744,0.0,0.07903,0.1635,5632.519376684744,0.0,24.5,10
0.0,0.0,0.0,0.0,0,0.0,0.0,4609.915420236012,0.0,0.07903,0.1635,4609.915420236012,0.0,23.3,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3611.947571625918,0.0,0.07903,0.1635,3611.947571625918,0.0,22.200000000000003,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3069.0447562178383,0.0,0.07903,0.1635,3069.0447562178383,0.0,21.3,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2749.078168634902,0.0,0.07903,0.1635,2749.078168634902,0.0,20.4,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2561.5712161738406,0.0,0.07903,0.1635,2561.5712161738406,0.0,19.700000000000003,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2440.4887476218714,0.0,0.07903,0.1635,2440.4887476218714,0.0,19.1,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2534.9451856651817,0.0,0.07903,0.1635,2534.9451856651817,0.0,19.1,10
1.4075366830168245e-14,0.0,0.0,0.0,0,0.0,0.0,2936.1092700226973,1.4075366830168245e-14,0.07903,0.1635,2936.1092700226973,39.05119626827024,20.200000000000003,10
2.138808810017556e-14,0.0,0.0,0.0,0,0.0,0.0,3492.595470613098,2.138808810017556e-14,0.07903,0.1635,3492.595470613098,59.34392856047171,22.0,10
8.255489600788717e-14,0.0,0.0,0.0,0,0.0,0.0,3618.890671376754,8.255489600788717e-14,0.07903,0.1635,3618.890671376754,229.10095032934936,24.1,10
6.671426251350582e-14,0.0,0.0,0.0,0,0.0,0.0,4067.3803079300023,6.671426251350582e-14,0.07903,0.1635,4067.3803079300023,185.14527838299847,25.9,10
4.48104233114949e-14,0.0,0.0,0.0,0,0.0,0.0,5252.790220218439,4.48104233114949e-14,0.07903,0.1635,5252.790220218439,124.35876426476133,27.6,10
8.333508123680758e-14,0.0,0.0,0.0,0,0.0,0.0,5565.554152919667,8.333508123680758e-14,0.07903,0.1635,5565.554152919667,231.3004383359882,29.0,10
1.0398951622782967e-13,0.0,0.0,0.0,0,0.0,0.0,6110.360372620811,1.0398951622782967e-13,0.07903,0.1635,6110.360372620811,288.64821828594893,30.0,10
5.710751778441465e-14,0.0,0.0,0.0,0,0.0,0.0,6798.916875636778,5.710751778441465e-14,0.07903,0.1635,6798.916875636778,158.5044903605406,30.700000000000003,10
5.167091052224953e-14,0.0,0.0,0.0,0,0.0,0.0,7457.256835500352,5.167091052224953e-14,0.07903,0.1635,7457.256835500352,143.41512576822754,31.1,10
2.47556396533574e-13,0.0,0.0,0.0,0,0.0,0.0,8214.833373734136,2.47556396533574e-13,0.07903,0.1635,8214.833373734136,687.3663792200558,30.9,10
4.215298930251325e-14,0.0,0.0,0.0,0,0.0,0.0,8497.121208152097,4.215298930251325e-14,0.07903,0.1635,8497.121208152097,116.99231630492993,30.200000000000003,10
4.6356155333469777e-14,0.0,0.0,0.0,0,0.0,0.0,8676.79824749851,4.6356155333469777e-14,0.07903,0.1635,8676.79824749851,128.6566237545326,29.6,10
3.5664025393496136e-14,0.0,0.0,0.0,0,0.0,0.0,8673.964770653152,3.5664025393496136e-14,0.07903,0.1635,8673.964770653152,98.97371685863428,27.6,10
8.266031208317171e-15,0.0,0.0,0.0,0,0.0,0.0,8326.658375951656,8.266031208317171e-15,0.07903,0.1635,8326.658375951656,22.937366761220005,26.1,10
0.0,0.0,0.0,0.0,0,0.0,0.0,7918.205118335475,0.0,0.07903,0.1635,7918.205118335475,0.0,24.9,10
0.0,0.0,0.0,0.0,0,0.0,0.0,7375.215784550438,0.0,0.07903,0.1635,7375.215784550438,0.0,23.8,10
0.0,0.0,0.0,0.0,0,0.0,0.0,6057.302977951646,0.0,0.07903,0.1635,6057.302977951646,0.0,22.700000000000003,10
0.0,0.0,0.0,0.0,0,0.0,0.0,4912.664850804414,0.0,0.07903,0.1635,4912.664850804414,0.0,21.9,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3841.2429001574337,0.0,0.07903,0.1635,3841.2429001574337,0.0,21.200000000000003,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3256.1623759825916,0.0,0.07903,0.1635,3256.1623759825916,0.0,20.8,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2848.4228949763087,0.0,0.07903,0.1635,2848.4228949763087,0.0,20.5,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2567.73565053206,0.0,0.07903,0.1635,2567.73565053206,0.0,20.3,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2366.818349642592,0.0,0.07903,0.1635,2366.818349642592,0.0,20.200000000000003,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2450.4816201604585,0.0,0.07903,0.1635,2450.4816201604585,0.0,20.3,10
1.3139122926019581e-14,0.0,0.0,0.0,0,0.0,0.0,3089.354945208603,1.3139122926019581e-14,0.07903,0.1635,3089.354945208603,36.45412754428976,20.700000000000003,10
3.304273372689479e-14,0.0,0.0,0.0,0,0.0,0.0,3540.5482810417716,3.304273372689479e-14,0.07903,0.1635,3540.5482810417716,91.68165749222261,21.4,10
4.12460989227113e-14,0.0,0.0,0.0,0,0.0,0.0,3677.160798257605,4.12460989227113e-14,0.07903,0.1635,3677.160798257605,114.44900508090971,22.6,10
1.238797309297848e-13,0.0,0.0,0.0,0,0.0,0.0,4151.0219488536295,1.238797309297848e-13,0.07903,0.1635,4151.0219488536295,343.8130113592321,24.3,10
1.7701879185542798e-13,0.0,0.0,0.0,0,0.0,0.0,5368.400401427849,1.7701879185542798e-13,0.07903,0.1635,5368.400401427849,491.3734965023869,26.200000000000003,10
3.109463920889038e-13,0.0,0.0,0.0,0,0.0,0.0,5750.054591781457,3.109463920889038e-13,0.07903,0.1635,5750.054591781457,863.3900958038599,27.3,10
3.350188688277665e-13,0.0,0.0,0.0,0,0.0,0.0,6411.530842809739,3.350188688277665e-13,0.07903,0.1635,6411.530842809739,930.2808300988231,27.5,10
3.2955570926265284e-13,0.0,0.0,0.0,0,0.0,0.0,7246.627846797409,3.2955570926265284e-13,0.07903,0.1635,7246.627846797409,915.0925953284075,27.200000000000003,10
3.002578000479848e-13,0.0,0.0,0.0,0,0.0,0.0,8058.17022265841,3.002578000479848e-13,0.07903,0.1635,8058.17022265841,833.6889778402741,27.1,10
2.4985045962869944e-13,0.0,0.0,0.0,0,0.0,0.0,8429.398948588643,2.4985045962869944e-13,0.07903,0.1635,8429.398948588643,693.664215142374,27.3,10
1.8210022805558383e-13,0.0,0.0,0.0,0,0.0,0.0,8714.6500374174,1.8210022805558383e-13,0.07903,0.1635,8714.6500374174,505.4989298803808,27.200000000000003,10
7.930837814667015e-14,0.0,0.0,0.0,0,0.0,0.0,8865.018976569469,7.930837814667015e-14,0.07903,0.1635,8865.018976569469,220.10983392099612,27.1,10
3.3765732038047187e-14,0.0,0.0,0.0,0,0.0,0.0,8845.163009057731,3.3765732038047187e-14,0.07903,0.1635,8845.163009057731,93.69881355227704,25.3,10
8.62950136333478e-15,0.0,0.0,0.0,0,0.0,0.0,8561.707176550844,8.62950136333478e-15,0.07903,0.1635,8561.707176550844,23.944323069340914,23.8,10
0.0,0.0,0.0,0.0,0,0.0,0.0,8180.507207676263,0.0,0.07903,0.1635,8180.507207676263,0.0,22.8,10
0.0,0.0,0.0,0.0,0,0.0,0.0,7638.599353603195,0.0,0.07903,0.1635,7638.599353603195,0.0,22.200000000000003,10
0.0,0.0,0.0,0.0,0,0.0,0.0,6283.440385724215,0.0,0.07903,0.1635,6283.440385724215,0.0,21.6,10
0.0,0.0,0.0,0.0,0,0.0,0.0,5069.803852953405,0.0,0.07903,0.1635,5069.803852953405,0.0,21.0,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3939.57103556959,0.0,0.07903,0.1635,3939.57103556959,0.0,20.6,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3290.9643931137307,0.0,0.07903,0.1635,3290.9643931137307,0.0,20.4,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2878.682697317181,0.0,0.07903,0.1635,2878.682697317181,0.0,20.200000000000003,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2615.4721650183396,0.0,0.07903,0.1635,2615.4721650183396,0.0,20.1,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2421.9738149529744,0.0,0.07903,0.1635,2421.9738149529744,0.0,19.9,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2502.3710167406966,0.0,0.07903,0.1635,2502.3710167406966,0.0,20.3,10
1.3330679310097671e-14,0.0,0.0,0.0,0,0.0,0.0,3120.0040802457843,1.3330679310097671e-14,0.07903,0.1635,3120.0040802457843,36.986718836989695,21.700000000000003,10
5.217702616353608e-14,0.0,0.0,0.0,0,0.0,0.0,3547.037159313581,5.217702616353608e-14,0.07903,0.1635,3547.037159313581,144.79090366041862,24.4,10
1.3160323191282816e-13,0.0,0.0,0.0,0,0.0,0.0,3714.342070755075,1.3160323191282816e-13,0.07903,0.1635,3714.342070755075,365.2925839018301,27.8,10
2.119514678104375e-13,0.0,0.0,0.0,0,0.0,0.0,4238.232472826751,2.119514678104375e-13,0.07903,0.1635,4238.232472826751,588.4641725225101,30.9,10
2.780699149554552e-13,0.0,0.0,0.0,0,0.0,0.0,5592.0720354571295,2.780699149554552e-13,0.07903,0.1635,5592.0720354571295,772.1925871879813,33.300000000000004,10
3.2393979051502316e-13,0.0,0.0,0.0,0,0.0,0.0,5910.4380330663535,3.2393979051502316e-13,0.07903,0.1635,5910.4380330663535,899.6940824564518,34.800000000000004,10
3.457622362037882e-13,0.0,0.0,0.0,0,0.0,0.0,6495.085965356408,3.457622362037882e-13,0.07903,0.1635,6495.085965356408,960.3671637832928,35.6,10
3.4020818664837256e-13,0.0,0.0,0.0,0,0.0,0.0,7212.647754247366,3.4020818664837256e-13,0.07903,0.1635,7212.647754247366,944.9444146849014,36.1,10
3.0998591364086537e-13,0.0,0.0,0.0,0,0.0,0.0,7979.135685307768,3.0998591364086537e-13,0.07903,0.1635,7979.135685307768,860.9517643946429,36.2,10
2.5794710071781225e-13,0.0,0.0,0.0,0,0.0,0.0,8427.560433078297,2.5794710071781225e-13,0.07903,0.1635,8427.560433078297,716.3395579898846,35.9,10
1.88219005113958e-13,0.0,0.0,0.0,0,0.0,0.0,8713.24411379184,1.88219005113958e-13,0.07903,0.1635,8713.24411379184,522.6161289583332,35.2,10
1.0677687895540851e-13,0.0,0.0,0.0,0,0.0,0.0,8864.478236713485,1.0677687895540851e-13,0.07903,0.1635,8864.478236713485,296.4295650675572,34.800000000000004,10
3.4544400387052496e-14,0.0,0.0,0.0,0,0.0,0.0,8844.708787578706,3.4544400387052496e-14,0.07903,0.1635,8844.708787578706,95.87786409560063,31.6,10
8.331139322453445e-15,0.0,0.0,0.0,0,0.0,0.0,8733.792228319237,8.331139322453445e-15,0.07903,0.1635,8733.792228319237,23.120257595679888,29.3,10
0.0,0.0,0.0,0.0,0,0.0,0.0,8275.547644764036,0.0,0.07903,0.1635,8275.547644764036,0.0,27.8,10
0.0,0.0,0.0,0.0,0,0.0,0.0,7481.222425917569,0.0,0.07903,0.1635,7481.222425917569,0.0,26.8,10
0.0,0.0,0.0,0.0,0,0.0,0.0,5952.010113194415,0.0,0.07903,0.1635,5952.010113194415,0.0,26.0,10
0.0,0.0,0.0,0.0,0,0.0,0.0,4760.197841011125,0.0,0.07903,0.1635,4760.197841011125,0.0,25.200000000000003,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3706.814971959776,0.0,0.07903,0.1635,3706.814971959776,0.0,24.5,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3120.9125232038377,0.0,0.07903,0.1635,3120.9125232038377,0.0,23.6,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2748.4076512134816,0.0,0.07903,0.1635,2748.4076512134816,0.0,22.8,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2526.5529031003075,0.0,0.07903,0.1635,2526.5529031003075,0.0,22.200000000000003,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2365.0230933207245,0.0,0.07903,0.1635,2365.0230933207245,0.0,21.8,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2442.4354111034145,0.0,0.07903,0.1635,2442.4354111034145,0.0,22.0,10
1.3030553066600318e-14,0.0,0.0,0.0,0,0.0,0.0,3013.975809284414,1.3030553066600318e-14,0.07903,0.1635,3013.975809284414,36.155932672563125,23.5,10
5.247471773962694e-14,0.0,0.0,0.0,0,0.0,0.0,3402.3135442579855,5.247471773962694e-14,0.07903,0.1635,3402.3135442579855,145.62582076508502,26.4,10
1.3124799949676342e-13,0.0,0.0,0.0,0,0.0,0.0,3526.8134886997746,1.3124799949676342e-13,0.07903,0.1635,3526.8134886997746,364.32599301025937,29.6,10
2.0970972145131703e-13,0.0,0.0,0.0,0,0.0,0.0,4014.92854189954,2.0970972145131703e-13,0.07903,0.1635,4014.92854189954,582.2568247542285,32.0,10
2.74405267073033e-13,0.0,0.0,0.0,0,0.0,0.0,5299.055922296443,2.74405267073033e-13,0.07903,0.1635,5299.055922296443,762.0218900945803,33.800000000000004,10
3.1802841398066496e-13,0.0,0.0,0.0,0,0.0,0.0,5662.887326996813,3.1802841398066496e-13,0.07903,0.1635,5662.887326996813,883.2764201779275,35.2,10
3.4319186663607345e-13,0.0,0.0,0.0,0,0.0,0.0,6292.243630579636,3.4319186663607345e-13,0.07903,0.1635,6292.243630579636,953.2402158573697,36.2,10
3.3789128808738737e-13,0.0,0.0,0.0,0,0.0,0.0,7129.135890889174,3.3789128808738737e-13,0.07903,0.1635,7129.135890889174,938.5245660769617,36.8,10
3.0751655639431956e-13,0.0,0.0,0.0,0,0.0,0.0,7881.088734620724,3.0751655639431956e-13,0.07903,0.1635,7881.088734620724,854.1071952392228,36.9,10
2.5487442416865247e-13,0.0,0.0,0.0,0,0.0,0.0,8397.300630737425,2.5487442416865247e-13,0.07903,0.1635,8397.300630737425,707.8149541729455,36.5,10
1.8470682389206292e-13,0.0,0.0,0.0,0,0.0,0.0,8635.334315341644,1.8470682389206292e-13,0.07903,0.1635,8635.334315341644,512.868216422643,35.7,10
1.047258074050315e-13,0.0,0.0,0.0,0,0.0,0.0,8861.060760823664,1.047258074050315e-13,0.07903,0.1635,8861.060760823664,290.737779589071,35.2,10
3.461655584389734e-14,0.0,0.0,0.0,0,0.0,0.0,8891.969450991719,3.461655584389734e-14,0.07903,0.1635,8891.969450991719,96.08045174127955,32.4,10
8.30965388269673e-15,0.0,0.0,0.0,0,0.0,0.0,8850.289222892461,8.30965388269673e-15,0.07903,0.1635,8850.289222892461,23.0611846133023,30.1,10
0.0,0.0,0.0,0.0,0,0.0,0.0,8942.647590294553,0.0,0.07903,0.1635,8942.647590294553,0.0,28.3,10
0.0,0.0,0.0,0.0,0,0.0,0.0,8457.409273128622,0.0,0.07903,0.1635,8457.409273128622,0.0,26.8,10
0.0,0.0,0.0,0.0,0,0.0,0.0,7090.505435577667,0.0,0.07903,0.1635,7090.505435577667,0.0,25.6,10
0.0,0.0,0.0,0.0,0,0.0,0.0,5793.378669042907,0.0,0.07903,0.1635,5793.378669042907,0.0,24.8,10
0.0,0.0,0.0,0.0,0,0.0,0.0,4581.191319086134,0.0,0.07903,0.1635,4581.191319086134,0.0,24.3,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3850.6085144630792,0.0,0.07903,0.1635,3850.6085144630792,0.0,23.700000000000003,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3398.9176979624053,0.0,0.07903,0.1635,3398.9176979624053,0.0,23.1,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3091.0420535592734,0.0,0.07903,0.1635,3091.0420535592734,0.0,22.6,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2865.1858305118167,0.0,0.07903,0.1635,2865.1858305118167,0.0,22.1,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2919.367964081428,0.0,0.07903,0.1635,2919.367964081428,0.0,22.1,10
1.2855069529128122e-14,0.0,0.0,0.0,0,0.0,0.0,3577.059036117821,1.2855069529128122e-14,0.07903,0.1635,3577.059036117821,35.66879138192621,23.3,10
3.090606017296098e-14,0.0,0.0,0.0,0,0.0,0.0,3911.3227854929783,3.090606017296098e-14,0.07903,0.1635,3911.3227854929783,85.76334790548373,25.5,10
1.031445133544973e-13,0.0,0.0,0.0,0,0.0,0.0,4092.081304551358,1.031445133544973e-13,0.07903,0.1635,4092.081304551358,286.28160472354995,27.6,10
6.496888068604902e-14,0.0,0.0,0.0,0,0.0,0.0,4653.931644513122,6.496888068604902e-14,0.07903,0.1635,4653.931644513122,180.3187353311842,29.200000000000003,10
1.1049565654207002e-13,0.0,0.0,0.0,0,0.0,0.0,6126.863753025446,1.1049565654207002e-13,0.07903,0.1635,6126.863753025446,306.71429370529717,30.3,10
1.0303259886932699e-13,0.0,0.0,0.0,0,0.0,0.0,6450.550630817554,1.0303259886932699e-13,0.07903,0.1635,6450.550630817554,285.9975309806766,30.700000000000003,10
1.0248005838979759e-13,0.0,0.0,0.0,0,0.0,0.0,6976.993325009476,1.0248005838979759e-13,0.07903,0.1635,6976.993325009476,284.4626270029784,30.6,10
2.8287487017535793e-13,0.0,0.0,0.0,0,0.0,0.0,7581.518854405508,2.8287487017535793e-13,0.07903,0.1635,7581.518854405508,785.4748326587072,30.4,10
2.925481131344891e-13,0.0,0.0,0.0,0,0.0,0.0,8295.295464304576,2.925481131344891e-13,0.07903,0.1635,8295.295464304576,812.3457215711469,30.200000000000003,10
2.4591804866139004e-13,0.0,0.0,0.0,0,0.0,0.0,8484.229969985436,2.4591804866139004e-13,0.07903,0.1635,8484.229969985436,682.8089713242962,30.6,10
1.8352900581488837e-13,0.0,0.0,0.0,0,0.0,0.0,8771.838684586282,1.8352900581488837e-13,0.07903,0.1635,8771.838684586282,509.52164303903527,30.8,10
8.407985086465482e-14,0.0,0.0,0.0,0,0.0,0.0,8947.644026563845,8.407985086465482e-14,0.07903,0.1635,8947.644026563845,233.38053319677326,30.8,10
3.288022036325672e-14,0.0,0.0,0.0,0,0.0,0.0,8939.01381846234,3.288022036325672e-14,0.07903,0.1635,8939.01381846234,91.24960182667549,28.3,10
7.045558058359141e-15,0.0,0.0,0.0,0,0.0,0.0,8849.748483036477,7.045558058359141e-15,0.07903,0.1635,8849.748483036477,19.550635173449802,26.1,10
0.0,0.0,0.0,0.0,0,0.0,0.0,9078.45981252353,0.0,0.07903,0.1635,9078.45981252353,0.0,24.8,10
0.0,0.0,0.0,0.0,0,0.0,0.0,8651.967473311717,0.0,0.07903,0.1635,8651.967473311717,0.0,24.1,10
0.0,0.0,0.0,0.0,0,0.0,0.0,7235.293939415981,0.0,0.07903,0.1635,7235.293939415981,0.0,23.6,10
0.0,0.0,0.0,0.0,0,0.0,0.0,5815.008263282272,0.0,0.07903,0.1635,5815.008263282272,0.0,22.8,10
0.0,0.0,0.0,0.0,0,0.0,0.0,4509.965065255903,0.0,0.07903,0.1635,4509.965065255903,0.0,21.700000000000003,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3704.28430943377,0.0,0.07903,0.1635,3704.28430943377,0.0,20.0,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3244.0930623970253,0.0,0.07903,0.1635,3244.0930623970253,0.0,18.0,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2959.4908613954517,0.0,0.07903,0.1635,2959.4908613954517,0.0,16.6,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2750.224537129588,0.0,0.07903,0.1635,2750.224537129588,0.0,15.8,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2852.3811107221127,0.0,0.07903,0.1635,2852.3811107221127,0.0,15.7,10
